hhid,group_id,hhnomembers,gender_hoh,age_hoh,educyears_hoh,readwrite_hoh,noclasspassed_hoh,higheduc_hoh,hhnomembers_above18,hhnomembers_below18,hhreg_muslim,hhreg_christian,hhcaste_fc,hhcaste_bc,hhcaste_mbc,hhcaste_sc_st
181438,43,4,1,28,7,0,0,0,2,2,0,0,0,0,0,1
181440,32,6,1,41,11,1,0,0,3,3,0,0,0,1,0,0
181443,32,5,1,30,7,1,0,0,2,3,0,0,0,0,1,0
181466,32,3,0,30,11,1,0,0,1,2,0,0,0,1,0,0
181467,43,6,1,57,13,1,0,0,5,1,0,0,0,1,0,0
181468,43,6,1,52,11,1,0,0,5,1,0,0,0,0,1,0
181473,32,4,1,38,7,0,0,0,2,2,0,0,0,0,0,1
181483,32,2,1,45,0,0,1,0,2,0,0,0,0,1,0,0
181487,32,2,1,61,7,1,0,0,2,0,0,0,0,0,0,1
181488,32,5,1,40,11,1,0,0,2,3,0,0,0,0,0,1
181496,32,2,1,66,10,1,0,0,2,0,0,0,0,0,0,1
181505,32,6,0,48,0,0,1,0,4,2,0,0,0,0,0,1
181508,32,7,1,49,12,1,0,0,6,1,0,0,0,1,0,0
181509,32,8,0,54,7,0,0,0,6,2,0,1,0,0,0,1
181510,32,3,1,26,7,1,0,0,2,1,0,1,0,1,0,0
181515,32,5,1,57,7,1,0,0,3,2,0,0,0,0,1,0
181521,32,3,0,59,7,0,0,0,3,0,0,0,0,0,0,1
181527,32,6,0,31,13,1,0,0,3,3,0,0,0,0,0,1
181548,32,5,1,49,11,1,0,0,4,1,0,1,0,1,0,0
181550,32,6,1,47,7,1,0,0,5,1,0,1,0,1,0,0
181557,43,4,0,65,7,0,0,0,3,1,0,0,0,1,0,0
181561,32,4,1,45,11,1,0,0,2,2,0,0,0,1,0,0
181588,32,2,1,61,7,0,0,0,2,0,0,0,0,1,0,0
181592,32,4,1,39,19,1,0,1,4,0,0,1,0,1,0,0
181596,32,4,0,26,19,1,0,1,3,1,0,1,0,1,0,0
181604,32,5,1,33,19,1,0,1,4,1,0,1,0,1,0,0
181609,32,7,1,37,18,1,0,1,5,2,0,0,0,1,0,0
181637,43,4,1,40,10,1,0,0,2,2,0,0,0,1,0,0
181670,38,2,0,63,7,0,0,0,2,0,0,0,0,1,0,0
181686,28,4,0,50,0,0,1,0,3,1,0,0,0,0,1,0
181693,28,5,0,28,0,0,1,0,3,2,0,0,0,0,0,1
181709,28,4,1,31,19,1,0,1,4,0,0,0,0,0,0,1
181731,38,7,1,72,19,1,0,1,4,3,0,1,0,1,0,0
181734,38,5,0,30,7,0,0,0,3,2,0,0,0,0,0,1
181741,28,5,1,46,7,0,0,0,2,3,0,0,0,0,0,1
181745,28,2,1,58,12,1,0,0,2,0,0,0,0,1,0,0
181754,28,5,0,25,14,1,0,0,2,3,0,1,0,0,0,1
181762,28,2,0,37,11,1,0,0,1,1,0,1,0,0,0,1
181767,43,4,1,55,13,1,0,0,4,0,0,0,0,0,0,1
181768,28,4,0,37,13,1,0,0,2,2,0,1,0,1,0,0
181770,28,4,1,64,7,1,0,0,4,0,0,1,0,1,0,0
181776,43,2,0,52,7,1,0,0,2,0,0,0,0,0,0,1
181795,38,6,1,35,11,1,0,0,4,2,0,0,0,1,0,0
181798,38,5,1,33,9,1,0,0,2,3,0,0,0,1,0,0
181812,38,2,1,69,12,1,0,0,2,0,0,0,0,1,0,0
181999,28,4,0,70,0,0,1,0,3,1,0,1,0,0,0,1
182004,38,3,1,57,12,1,0,0,2,1,0,0,0,1,0,0
182011,38,5,1,42,18,1,0,1,2,3,0,0,1,0,0,0
182015,38,4,1,33,11,1,0,0,2,2,0,0,0,1,0,0
182025,43,5,0,23,10,1,0,0,3,2,0,1,0,1,0,0
182043,43,5,1,54,11,1,0,0,5,0,0,1,0,1,0,0
182048,43,4,1,30,11,1,0,0,3,1,0,1,0,1,0,0
182058,43,2,0,65,0,0,1,0,2,0,0,1,0,1,0,0
182071,38,9,1,72,0,0,1,0,6,3,0,1,0,1,0,0
182077,28,4,1,46,0,0,1,0,4,0,0,0,0,1,0,0
182082,28,4,0,47,14,1,0,0,3,1,0,1,0,1,0,0
182099,38,2,1,47,12,1,0,0,2,0,0,0,0,1,0,0
182102,38,7,1,51,12,1,0,0,4,3,0,0,0,0,0,1
182111,38,8,1,28,14,1,0,0,6,2,0,0,0,1,0,0
182114,38,4,1,44,7,0,0,0,2,2,0,0,0,1,0,0
182132,28,5,1,51,0,0,1,0,4,1,0,0,0,1,0,0
182153,28,4,1,40,10,1,0,0,2,2,0,0,0,0,0,1
182154,28,5,1,41,12,1,0,0,5,0,0,0,0,0,0,1
182166,28,4,1,49,14,1,0,0,2,2,0,0,0,1,0,0
182194,28,5,0,55,7,1,0,0,4,1,0,0,0,1,0,0
182196,28,6,1,57,11,1,0,0,4,2,0,0,0,1,0,0
182214,38,4,1,34,0,0,1,0,3,1,0,0,0,0,0,1
182216,38,5,1,40,10,1,0,0,3,2,0,0,0,0,0,1
182220,38,3,1,50,7,1,0,0,2,1,0,0,0,0,0,1
182233,38,6,0,45,0,0,1,0,4,2,0,0,0,0,0,1
182254,38,5,1,42,0,0,1,0,2,3,0,0,0,0,0,1
182259,38,4,1,51,11,1,0,0,4,0,0,0,0,0,0,1
182265,28,3,0,49,7,0,0,0,3,0,0,0,0,0,1,0
182267,28,6,0,63,7,0,0,0,4,2,0,0,0,0,1,0
182272,28,3,1,65,0,0,1,0,3,0,0,0,0,0,1,0
182280,28,3,1,42,12,1,0,0,2,1,0,0,0,0,0,1
182295,28,4,1,31,11,1,0,0,2,2,0,0,0,1,0,0
182298,28,4,1,33,11,1,0,0,4,0,0,0,0,1,0,0
182299,28,4,0,47,8,1,0,0,3,1,0,0,0,1,0,0
182300,28,5,1,35,14,1,0,0,3,2,0,0,0,1,0,0
182301,28,1,0,70,7,1,0,0,1,0,0,0,0,1,0,0
182303,28,3,1,48,11,1,0,0,2,1,0,0,0,1,0,0
182304,38,4,1,64,7,0,0,0,3,1,0,0,0,0,0,1
182308,38,5,1,26,7,0,0,0,3,2,0,0,0,0,0,1
182322,28,4,1,30,12,1,0,0,2,2,0,0,0,0,1,0
182329,34,3,1,70,0,0,1,0,3,0,0,0,0,0,0,1
182337,34,5,1,45,11,1,0,0,3,2,0,0,0,1,0,0
182338,28,4,0,51,11,1,0,0,4,0,0,0,0,0,0,1
182340,28,3,0,33,0,0,1,0,3,0,0,0,0,0,0,1
182344,28,4,1,35,11,1,0,0,4,0,0,0,0,0,0,1
182350,28,4,1,40,7,1,0,0,2,2,0,0,0,0,1,0
182369,34,2,1,37,7,0,0,0,2,0,0,0,0,0,0,1
182377,34,5,0,27,8,1,0,0,4,1,0,1,0,0,0,1
182387,38,6,0,31,10,1,0,0,4,2,0,0,0,1,0,0
182403,38,6,0,38,7,0,0,0,4,2,0,0,0,1,0,0
182412,38,3,1,61,7,1,0,0,2,1,0,1,0,0,0,1
182415,38,5,1,43,11,1,0,0,2,3,0,1,0,0,0,1
182417,38,3,1,25,7,0,0,0,2,1,0,0,0,0,0,1
182422,38,3,0,53,12,1,0,0,2,0,0,0,0,1,0,0
182430,38,4,1,44,0,0,1,0,2,2,0,0,0,0,0,1
182431,34,4,1,33,19,1,0,1,2,2,0,0,0,1,0,0
182435,37,2,0,28,14,1,0,0,2,0,0,0,0,1,0,0
182436,38,2,0,45,0,0,1,0,2,0,0,0,0,0,0,1
182443,37,4,1,58,0,0,1,0,4,0,0,0,0,1,0,0
182446,37,5,1,37,9,1,0,0,2,3,0,0,0,1,0,0
182462,37,4,0,40,0,0,1,0,3,1,0,0,0,1,0,0
182465,38,6,1,41,12,1,0,0,4,2,0,0,0,1,0,0
182474,37,6,0,30,7,1,0,0,3,3,0,0,0,1,0,0
182476,37,8,1,51,18,1,0,1,6,2,0,0,0,1,0,0
182482,37,4,1,53,11,1,0,0,3,1,0,0,0,1,0,0
182488,38,7,1,60,11,1,0,0,5,2,0,0,0,1,0,0
182493,38,5,0,44,0,0,1,0,3,2,0,0,0,1,0,0
182498,38,5,1,74,10,1,0,0,4,1,0,0,0,1,0,0
182504,37,4,0,43,0,0,1,0,3,1,0,0,0,1,0,0
182524,37,2,0,55,0,0,1,0,2,0,0,0,0,1,0,0
182531,37,4,1,39,12,1,0,0,2,2,0,0,0,1,0,0
182538,37,5,1,51,11,1,0,0,5,0,0,0,0,1,0,0
182950,34,5,1,48,9,1,0,0,2,3,0,0,0,0,0,1
182960,34,9,1,59,7,0,0,0,4,5,0,0,0,0,0,1
182963,34,4,1,45,9,1,0,0,2,2,0,0,0,1,0,0
182981,34,2,1,57,11,1,0,0,2,0,0,0,0,1,0,0
182987,37,4,0,27,10,1,0,0,2,2,0,0,0,1,0,0
182991,37,4,1,49,11,1,0,0,2,2,0,0,0,1,0,0
183002,37,8,1,45,7,1,0,0,6,2,0,0,0,1,0,0
183003,37,3,1,62,13,1,0,0,2,1,0,0,0,1,0,0
183017,34,3,1,58,12,1,0,0,3,0,0,0,0,1,0,0
183032,37,4,1,55,7,0,0,0,4,0,0,1,0,1,0,0
183036,37,4,0,38,7,0,0,0,4,0,0,0,0,1,0,0
183045,37,4,0,45,9,1,0,0,3,1,0,1,0,1,0,0
183073,37,4,0,28,11,1,0,0,2,2,0,0,0,0,0,1
183074,37,2,0,60,0,0,1,0,2,0,0,0,0,0,0,1
183085,37,4,1,32,11,1,0,0,2,2,0,1,0,0,0,1
183089,37,7,1,66,7,0,0,0,7,0,0,0,0,0,0,1
183095,34,2,1,71,7,0,0,0,2,0,0,1,0,0,0,1
183099,34,4,0,28,10,1,0,0,4,0,0,1,0,1,0,0
183111,37,4,1,49,10,1,0,0,4,0,0,1,0,1,0,0
183112,37,4,1,29,12,1,0,0,3,1,0,1,0,1,0,0
183115,37,3,1,55,14,1,0,0,3,0,0,1,0,1,0,0
183120,37,4,1,40,19,1,0,1,2,2,0,1,0,1,0,0
183148,34,2,1,74,7,0,0,0,2,0,0,1,0,0,0,1
183150,34,1,1,70,7,0,0,0,1,0,0,0,0,1,0,0
183162,37,5,1,40,11,1,0,0,2,3,0,0,0,0,0,1
183165,37,12,1,55,0,0,1,0,7,5,0,0,0,1,0,0
183179,34,3,1,44,8,0,0,0,2,1,0,0,0,0,0,1
183182,37,3,0,55,0,0,1,0,2,1,0,0,0,0,0,1
183198,34,9,1,39,7,0,0,0,3,6,0,0,0,0,0,1
183201,34,5,1,32,11,1,0,0,2,3,0,0,0,0,0,1
183203,34,6,1,48,7,0,0,0,5,1,0,0,0,0,0,1
183205,34,3,0,57,0,0,1,0,3,0,0,0,0,0,0,1
183207,34,2,1,60,7,0,0,0,2,0,0,0,0,0,0,1
183209,34,4,0,40,7,0,0,0,2,2,0,0,0,0,0,1
183212,37,5,0,29,7,0,0,0,2,3,0,0,0,0,0,1
183224,37,5,1,41,18,1,0,1,5,0,0,0,0,0,0,1
183227,37,4,0,36,10,1,0,0,1,3,0,1,0,0,0,1
183240,34,4,0,49,7,0,0,0,3,1,0,0,0,1,0,0
183241,34,7,1,50,8,1,0,0,7,0,0,0,0,0,0,1
183246,34,7,1,60,0,0,1,0,4,3,0,0,0,0,0,1
183251,34,5,1,38,9,0,0,0,2,3,0,0,0,0,0,1
183261,34,7,0,59,9,1,0,0,5,2,0,0,0,1,0,0
183263,34,5,1,60,7,1,0,0,5,0,0,0,0,0,0,1
183267,34,4,0,35,0,0,1,0,2,3,0,0,0,1,0,0
183277,34,4,1,46,7,0,0,0,2,2,0,0,0,1,0,0
183284,34,5,1,35,11,1,0,0,3,2,0,0,0,1,0,0
183290,37,9,0,38,7,0,0,0,4,5,0,0,0,0,0,1
183291,34,5,1,37,11,1,0,0,2,3,0,1,0,1,0,0
183295,34,4,0,24,10,1,0,0,2,2,0,1,0,0,0,1
183305,34,2,0,56,7,0,0,0,2,0,0,0,0,1,0,0
183306,37,1,0,70,0,0,1,0,1,0,0,0,0,0,0,1
183309,37,9,1,39,7,1,0,0,4,5,0,0,0,0,0,1
183313,34,2,0,70,7,0,0,0,2,0,0,0,0,1,0,0
183317,37,6,0,40,7,0,0,0,4,1,0,1,0,1,0,0
183318,37,7,1,45,9,1,0,0,5,2,0,1,0,0,0,1
183319,37,5,1,30,14,1,0,0,2,3,0,1,0,1,0,0
183320,37,2,1,62,0,0,1,0,2,0,0,0,0,0,0,1
183344,34,6,0,50,7,1,0,0,4,2,0,0,0,1,0,0
183357,34,7,1,34,10,1,0,0,3,4,0,0,0,0,0,1
183362,34,7,1,54,18,1,0,1,7,0,0,0,0,1,0,0
183367,34,2,0,65,0,0,1,0,2,0,0,0,0,0,0,1
183373,34,7,1,54,8,1,0,0,6,1,0,0,0,0,0,1
183374,34,6,0,30,0,0,1,0,2,0,0,0,0,1,0,0
183381,34,3,1,54,18,1,0,1,3,0,0,0,0,1,0,0
183383,37,6,0,57,7,0,0,0,4,2,0,0,0,0,0,1
183384,34,5,1,34,11,1,0,0,4,1,0,0,0,1,0,0
183386,34,6,1,57,7,0,0,0,4,2,0,0,0,0,0,1
183400,34,6,0,55,7,0,0,0,5,1,0,0,0,1,0,0
183420,43,6,1,27,7,1,0,0,2,4,0,0,0,0,0,1
183421,43,5,1,34,10,1,0,0,2,3,0,0,0,0,0,1
183522,86,4,1,55,0,0,1,0,4,0,0,0,0,0,0,1
183524,86,4,1,37,7,0,0,0,2,2,0,0,0,0,0,1
183530,86,8,1,39,7,1,0,0,4,4,0,0,0,0,0,1
183531,37,5,1,44,9,1,0,0,2,3,0,0,0,0,0,1
183545,85,4,1,49,7,0,0,0,4,0,0,0,0,1,0,0
183546,86,5,1,29,12,1,0,0,3,2,0,0,0,0,0,1
183548,86,6,0,51,9,1,0,0,4,2,0,0,0,0,0,1
183550,86,2,1,75,7,0,0,0,2,0,0,0,0,0,0,1
183555,86,5,1,60,7,0,0,0,5,0,0,0,0,0,0,1
183559,86,5,1,38,7,0,0,0,2,3,0,0,0,0,0,1
183562,86,11,1,45,7,0,0,0,7,4,0,0,0,0,0,1
183563,85,4,0,34,10,1,0,0,2,2,0,0,0,1,0,0
183565,86,6,1,54,7,0,0,0,4,2,0,0,0,0,0,1
183567,86,5,1,56,7,0,0,0,4,1,0,0,0,0,0,1
183577,86,4,0,55,0,0,1,0,3,1,0,0,0,0,0,1
183581,85,7,1,75,8,1,0,0,6,1,0,0,0,0,1,0
183587,85,10,1,70,12,1,0,0,7,3,0,1,0,0,1,0
183589,85,5,0,25,10,1,0,0,4,1,0,1,0,1,0,0
183599,85,5,1,45,11,1,0,0,4,1,0,1,0,1,0,0
183600,85,7,0,38,10,1,0,0,3,4,0,0,0,0,1,0
183614,86,4,0,27,7,1,0,0,4,0,0,0,0,0,0,1
183616,86,9,1,52,7,1,0,0,7,2,0,0,0,0,0,1
183620,85,5,0,56,7,0,0,0,3,2,1,0,0,0,1,0
183627,86,5,1,35,7,0,0,0,3,2,0,0,0,0,1,0
183634,86,7,1,57,10,1,0,0,6,1,0,0,0,0,1,0
183636,86,4,1,41,12,1,0,0,3,1,0,0,0,1,0,0
183639,86,3,1,55,7,0,0,0,3,0,0,0,0,0,1,0
183640,86,4,1,49,18,1,0,1,3,1,0,0,0,0,1,0
183642,86,4,1,48,7,1,0,0,2,2,0,0,0,0,1,0
183644,85,5,1,48,19,1,0,1,3,2,0,0,0,1,0,0
183649,86,3,1,60,7,0,0,0,3,0,0,0,0,0,1,0
183652,85,4,1,49,11,1,0,0,2,2,0,0,0,0,1,0
183653,37,5,0,34,12,1,0,0,2,3,0,0,0,1,0,0
183658,86,2,1,60,12,1,0,0,2,0,0,0,0,0,1,0
183666,85,6,1,50,19,1,0,1,2,4,0,0,0,0,1,0
183684,86,5,0,35,7,0,0,0,3,2,0,0,0,0,0,1
183695,85,5,1,38,7,1,0,0,3,2,0,0,0,0,0,1
183700,85,6,1,53,0,0,1,0,6,0,0,0,0,0,0,1
183702,85,4,1,56,9,1,0,0,4,0,0,0,0,0,0,1
183708,85,4,0,34,7,0,0,0,3,1,0,0,0,0,1,0
183710,85,4,1,31,18,1,0,1,2,2,0,0,0,0,1,0
183711,85,7,1,48,9,1,0,0,5,2,0,0,0,0,1,0
183717,85,6,0,39,7,0,0,0,6,0,0,0,0,0,0,1
183718,85,6,1,45,11,1,0,0,3,3,0,0,0,1,0,0
183719,85,3,1,51,14,1,0,0,3,0,0,0,0,0,0,1
183720,85,4,1,47,7,1,0,0,2,2,1,0,0,1,0,0
183721,85,2,1,63,7,1,0,0,2,0,0,0,0,0,0,1
183722,85,5,1,52,18,1,0,1,4,1,0,0,0,0,0,1
183723,86,7,1,61,11,1,0,0,6,1,0,0,0,0,1,0
183726,85,2,1,69,18,1,0,1,2,0,0,0,1,0,0,0
183729,86,4,1,28,11,1,0,0,2,2,0,0,0,0,1,0
183734,85,5,1,60,7,0,0,0,4,1,0,0,0,0,0,1
183737,86,5,0,47,7,0,0,0,5,0,0,0,0,0,0,1
183738,85,4,1,41,14,1,0,0,2,2,0,0,0,0,0,1
183743,86,8,0,36,9,1,0,0,4,4,0,0,0,0,0,1
183744,85,7,0,23,11,1,0,0,4,3,0,0,0,0,0,1
183745,86,4,1,35,13,1,0,0,2,2,0,0,0,1,0,0
183746,85,7,1,42,18,1,0,1,4,3,0,0,0,0,0,1
183747,86,10,1,24,11,1,0,0,8,2,0,0,0,0,0,1
183750,86,2,1,70,0,0,1,0,4,1,0,0,0,0,0,1
183755,85,3,1,52,7,0,0,0,3,0,0,0,0,0,0,1
183758,85,4,1,58,10,1,0,0,4,0,0,0,0,0,0,1
183763,85,1,0,49,7,0,0,0,1,0,0,0,0,0,0,1
183769,85,6,1,28,11,1,0,0,5,1,0,0,0,0,0,1
183774,85,3,0,30,9,1,0,0,1,2,0,0,0,1,0,0
183775,86,5,1,54,0,0,1,0,5,0,0,0,0,0,1,0
183782,86,9,1,56,10,1,0,0,6,3,0,0,0,0,0,1
183783,85,5,1,49,11,1,0,0,4,1,0,0,0,0,0,1
183789,85,2,1,65,7,1,0,0,2,0,0,0,0,0,0,1
183790,85,5,0,33,11,1,0,0,2,3,0,0,0,0,0,1
183802,85,6,0,42,11,1,0,0,5,1,0,1,0,1,0,0
183805,85,8,0,25,18,1,0,1,4,4,0,1,0,0,1,0
183814,85,3,0,36,7,0,0,0,2,1,0,0,0,0,0,1
183815,85,4,1,31,10,1,0,0,2,2,0,0,0,0,0,1
183818,86,2,1,31,11,1,0,0,2,0,0,0,0,0,1,0
183819,85,8,1,58,7,0,0,0,5,3,0,0,0,0,0,1
183825,85,4,1,60,7,0,0,0,2,2,0,0,0,0,0,1
183828,85,7,1,51,11,1,0,0,6,1,0,0,0,0,0,1
183835,85,6,1,57,11,1,0,0,4,2,0,0,0,1,0,0
183839,126,3,0,51,0,0,1,0,3,0,0,0,0,0,1,0
183842,86,4,0,63,0,0,1,0,2,2,0,0,0,0,1,0
183845,85,3,1,47,7,0,0,0,3,0,1,0,0,1,0,0
183848,86,5,0,37,12,1,0,0,3,2,0,0,0,0,1,0
183849,86,4,1,23,11,1,0,0,3,1,0,0,0,0,0,1
183857,86,3,1,26,12,1,0,0,2,1,0,0,0,0,1,0
183864,86,2,1,43,16,1,0,1,2,0,0,0,0,0,1,0
183865,126,2,0,57,0,0,1,0,2,0,0,0,0,0,1,0
183867,126,5,1,28,9,1,0,0,4,1,0,0,0,0,1,0
183874,126,2,0,51,8,1,0,0,2,0,0,0,0,0,1,0
183878,86,8,0,64,0,0,1,0,4,4,0,0,0,0,0,1
183881,86,4,1,46,13,1,0,0,3,1,0,0,0,0,0,1
183882,86,4,1,66,8,1,0,0,4,0,1,0,0,1,0,0
183883,126,2,1,55,7,0,0,0,2,0,0,0,0,0,1,0
183885,86,3,0,31,7,1,0,0,2,1,0,0,0,1,0,0
183886,126,3,1,53,7,1,0,0,2,1,0,0,0,0,1,0
183895,127,2,1,55,7,1,0,0,2,0,0,0,0,0,1,0
183904,126,8,0,52,0,0,1,0,5,3,1,0,0,1,0,0
183906,126,2,0,55,8,1,0,0,1,1,1,0,0,1,0,0
183907,127,3,0,34,12,1,0,0,2,1,0,0,0,1,0,0
183908,126,3,1,30,10,1,0,0,2,1,0,1,0,0,0,1
183912,126,6,0,36,7,0,0,0,4,2,1,0,0,1,0,0
183913,127,3,0,29,0,0,1,0,2,1,0,0,0,1,0,0
183915,127,5,1,28,9,1,0,0,2,3,0,0,0,0,1,0
183917,127,2,0,39,0,0,1,0,2,0,0,0,0,1,0,0
183924,127,3,1,41,16,1,0,1,3,0,0,0,0,1,0,0
183926,127,2,1,74,12,1,0,0,2,0,0,0,0,1,0,0
183928,127,2,0,58,7,0,0,0,2,0,0,0,0,1,0,0
183933,127,5,0,55,0,0,1,0,2,3,0,0,0,1,0,0
183937,127,3,1,58,7,0,0,0,3,0,0,0,0,1,0,0
183938,126,3,1,56,8,1,0,0,3,0,0,0,0,0,0,1
183943,127,3,0,31,12,1,0,0,2,1,0,0,0,1,0,0
183944,127,5,1,34,14,1,0,0,3,2,0,0,0,1,0,0
183967,127,7,1,60,10,1,0,0,4,3,0,0,0,1,0,0
183973,126,2,0,34,12,1,0,0,1,1,0,1,0,1,0,0
183978,127,3,1,34,12,1,0,0,3,0,0,0,0,1,0,0
183980,126,3,0,45,0,0,1,0,3,0,0,1,0,1,0,0
183982,126,2,0,54,7,0,0,0,2,0,0,0,0,0,1,0
183983,127,4,1,48,18,1,0,1,3,1,0,0,0,1,0,0
183985,127,4,1,54,7,1,0,0,4,0,0,0,0,1,0,0
183990,126,3,1,55,7,1,0,0,3,0,0,1,0,1,0,0
183993,127,4,1,52,13,1,0,0,4,0,0,0,0,1,0,0
183995,127,7,0,59,10,1,0,0,4,3,0,0,0,1,0,0
184002,127,2,0,43,7,0,0,0,2,0,0,0,0,0,1,0
184003,126,5,0,46,18,1,0,1,5,0,0,1,0,1,0,0
184007,126,5,0,50,0,0,1,0,5,0,0,1,0,1,0,0
184010,127,2,1,68,11,1,0,0,2,0,0,0,0,0,1,0
184011,127,4,1,38,0,0,1,0,2,2,0,0,0,1,0,0
184013,127,2,1,35,7,1,0,0,2,0,0,0,0,0,1,0
184015,127,6,1,54,0,0,1,0,3,3,0,0,0,1,0,0
184021,126,4,1,29,7,0,0,0,2,2,0,1,0,0,0,1
184024,127,6,0,32,10,1,0,0,4,2,0,0,0,1,0,0
184025,127,4,1,49,11,1,0,0,3,1,0,0,0,1,0,0
184027,127,5,1,63,18,1,0,1,5,0,0,0,0,1,0,0
184028,126,1,0,45,0,0,1,0,1,0,0,0,0,0,0,1
184029,126,6,1,53,0,0,1,0,5,1,0,0,0,0,0,1
184031,126,4,0,42,0,0,1,0,3,1,0,0,0,0,0,1
184033,126,3,0,24,8,1,0,0,2,1,0,0,0,0,0,1
184034,127,5,1,42,11,1,0,0,3,2,0,0,0,1,0,0
184036,127,5,0,46,7,0,0,0,3,2,0,0,0,0,0,1
184037,126,4,0,38,7,0,0,0,1,3,0,0,0,0,0,1
184039,127,4,0,27,19,1,0,1,3,1,0,0,0,1,0,0
184042,127,7,0,45,7,0,0,0,5,2,0,0,0,1,0,0
184043,127,6,0,41,10,1,0,0,5,1,0,0,0,0,1,0
184045,127,2,1,57,10,1,0,0,2,0,0,0,0,1,0,0
184046,127,8,1,47,18,1,0,1,6,2,0,0,0,1,0,0
184047,127,2,0,58,7,0,0,0,2,0,0,0,0,1,0,0
184057,127,5,1,41,12,1,0,0,3,2,0,0,0,0,1,0
184063,127,5,1,37,14,1,0,0,2,3,0,0,0,1,0,0
184069,127,4,1,38,8,1,0,0,2,2,0,0,0,0,1,0
184072,127,7,1,57,10,1,0,0,6,1,0,0,0,1,0,0
184077,127,4,1,51,11,1,0,0,2,2,0,0,0,1,0,0
184080,127,5,0,42,7,0,0,0,5,0,0,0,0,0,0,1
184082,127,5,1,61,11,1,0,0,5,0,0,0,0,0,0,1
184085,126,4,1,30,19,1,0,1,2,2,0,0,0,0,1,0
184093,126,12,1,38,11,1,0,0,8,4,0,0,0,0,1,0
184133,43,5,0,23,12,1,0,0,2,3,0,0,0,0,0,1
184141,43,5,0,54,0,0,1,0,3,2,0,0,0,0,0,1
184166,43,5,1,57,8,1,0,0,4,1,0,1,0,0,0,1
184201,43,5,0,58,7,0,0,0,4,1,0,1,0,0,0,1
184208,43,6,1,35,13,1,0,0,2,4,0,1,0,1,0,0
184215,43,5,1,27,16,1,0,1,3,2,0,1,0,1,0,0
184272,43,5,0,39,7,0,0,0,2,3,0,1,0,1,0,0
184281,43,4,0,37,0,0,1,0,2,2,0,1,0,1,0,0
184293,43,6,1,80,0,0,1,0,5,1,0,1,0,1,0,0
184365,43,7,1,28,18,1,0,1,5,2,0,0,0,0,0,1
184384,43,7,1,38,11,1,0,0,4,3,0,1,0,0,0,1
184436,28,6,0,45,7,0,0,0,3,3,0,0,0,0,0,1
184453,28,5,0,35,7,0,0,0,4,1,0,0,0,0,0,1
184475,28,4,0,36,10,1,0,0,1,3,0,0,0,0,0,1
184492,28,6,1,47,7,0,0,0,5,1,0,0,0,0,0,1
184506,38,3,1,36,10,1,0,0,2,1,0,0,0,1,0,0
184510,38,4,1,52,16,1,0,1,3,1,0,0,0,1,0,0
184522,38,5,0,40,0,0,1,0,3,2,0,0,0,0,1,0
184624,38,3,1,29,18,1,0,1,2,1,0,1,0,1,0,0
184632,28,6,1,53,11,1,0,0,5,1,0,0,0,1,0,0
184656,28,7,1,60,12,1,0,0,5,2,0,1,0,0,0,1
184671,28,4,1,43,18,1,0,1,2,2,0,1,0,1,0,0
184684,38,6,1,49,10,1,0,0,6,0,0,0,0,0,1,0
184709,38,4,1,32,12,1,0,0,3,1,0,1,0,1,0,0
184748,38,5,0,48,19,1,0,1,3,2,0,1,0,1,0,0
184769,38,2,1,59,10,1,0,0,2,0,0,1,0,1,0,0
185248,120,3,1,52,18,1,0,1,3,0,0,0,0,0,1,0
185271,120,5,0,64,0,0,1,0,2,3,0,0,0,0,1,0
185314,120,4,1,39,10,1,0,0,2,2,0,0,0,1,0,0
185362,120,4,1,39,7,1,0,0,2,2,0,0,0,0,1,0
185417,120,4,0,45,0,0,1,0,2,2,0,0,0,0,1,0
185436,120,4,0,34,14,1,0,0,2,2,0,0,0,1,0,0
185452,120,5,0,51,0,0,1,0,5,0,0,0,0,0,1,0
185460,120,5,0,50,0,0,1,0,3,2,0,0,0,0,1,0
